metric,area,comp,suff
mae,0.05,3.346132,20.303077
mae,0.075,4.95947,19.34796
mae,0.1,6.232968,18.718393
mae,0.15,8.887625,16.848341
mse,0.05,1.162236,27.072818
mse,0.075,2.289623,24.925707
mse,0.1,3.404005,23.552826
mse,0.15,6.307819,19.465797
