metric,area,comp,suff
mae,0.05,4.184921,15.78517
mae,0.075,6.576459,14.456662
mae,0.1,8.227294,13.563654
mae,0.15,11.277117,11.531835
mse,0.05,2.474291,16.859339
mse,0.075,4.630356,14.418118
mse,0.1,6.42376,12.844457
mse,0.15,10.07376,9.507916
