metric,area,comp,suff
accuracy,0.05,0.987116,0.952329
accuracy,0.075,0.98325,0.947258
accuracy,0.1,0.979778,0.948383
accuracy,0.15,0.974135,0.945521
auc,0.05,0.52357,0.339341
auc,0.075,0.519599,0.379441
auc,0.1,0.509271,0.411271
auc,0.15,0.490996,0.459546
cross_entropy,0.05,0.10529,0.18669
cross_entropy,0.075,0.112484,0.180098
cross_entropy,0.1,0.118956,0.175287
cross_entropy,0.15,0.133325,0.172145
