metric,area,comp,suff
mae,0.05,6.674034,14.485911
mae,0.075,9.097817,13.083644
mae,0.1,10.480447,12.072734
mae,0.15,12.721828,9.774956
mse,0.05,4.351329,14.399587
mse,0.075,6.894039,12.06861
mse,0.1,8.585025,10.45599
mse,0.15,11.574179,7.077966
