metric,area,comp,suff
mae,0.05,10.677615,22.786776
mae,0.075,10.71244,22.750887
mae,0.1,12.147219,21.369825
mae,0.15,13.817832,20.198444
mse,0.05,10.531599,34.840024
mse,0.075,10.483596,34.869206
mse,0.1,12.805716,31.076452
mse,0.15,15.775822,27.913424
