metric,area,comp,suff
mae,0.05,6.283317,28.038528
mae,0.075,7.064942,27.04872
mae,0.1,7.551295,26.403483
mae,0.15,8.677307,24.78086
mse,0.05,3.716967,45.01631
mse,0.075,4.378705,42.159323
mse,0.1,4.837629,40.331391
mse,0.15,6.009946,35.947399
