batch_index,metric,tau,area,comp,suff
0,mae,0,0.05,11.430624,25.255524
0,mae,0,0.075,12.758117,22.21489
0,mae,0,0.1,14.483438,20.903803
0,mae,0,0.15,16.595095,17.949827
0,mse,0,0.05,10.016945,36.793968
0,mse,0,0.075,12.156524,28.645935
0,mse,0,0.1,14.687991,25.706421
0,mse,0,0.15,18.917555,19.806534
0,mae,1,0.05,11.091506,24.39175
0,mae,1,0.075,14.859118,21.706516
0,mae,1,0.1,15.467057,19.737457
0,mae,1,0.15,16.566689,16.251921
0,mse,1,0.05,9.923887,34.661926
0,mse,1,0.075,15.7503,27.912817
0,mse,1,0.1,17.453897,23.232334
0,mse,1,0.15,19.600407,16.546396
0,mae,2,0.05,11.306571,24.093931
0,mae,2,0.075,15.025217,20.765278
0,mae,2,0.1,16.046253,18.420227
0,mae,2,0.15,17.789679,15.885099
0,mse,2,0.05,10.256467,33.387829
0,mse,2,0.075,15.501873,25.051939
0,mse,2,0.1,17.650635,20.207331
0,mse,2,0.15,21.473824,15.101767
0,mae,3,0.05,11.681466,24.245979
0,mae,3,0.075,15.505884,20.289139
0,mae,3,0.1,17.044678,18.676374
0,mae,3,0.15,19.139116,15.853504
0,mse,3,0.05,9.982881,33.852955
0,mse,3,0.075,16.346121,23.773743
0,mse,3,0.1,19.175903,20.337847
0,mse,3,0.15,23.812508,15.262859
0,mae,4,0.05,12.327174,23.911892
0,mae,4,0.075,14.80069,20.746601
0,mae,4,0.1,16.60038,19.595963
0,mae,4,0.15,19.096912,16.884201
0,mse,4,0.05,10.632719,32.430836
0,mse,4,0.075,14.936666,24.419195
0,mse,4,0.1,17.58934,21.743587
0,mse,4,0.15,22.755056,16.502745
0,mae,5,0.05,12.116183,23.441538
0,mae,5,0.075,15.382891,20.658325
0,mae,5,0.1,16.53241,19.722
0,mae,5,0.15,18.731775,16.837702
0,mse,5,0.05,10.120643,31.143311
0,mse,5,0.075,15.580204,24.631302
0,mse,5,0.1,17.421486,22.58313
0,mse,5,0.15,21.668583,16.668747
0,mae,6,0.05,11.001696,24.144974
0,mae,6,0.075,14.312698,21.711426
0,mae,6,0.1,15.521708,19.814524
0,mae,6,0.15,17.869907,17.53986
0,mse,6,0.05,9.091185,32.285652
0,mse,6,0.075,13.445244,26.767792
0,mse,6,0.1,15.435991,22.700932
0,mse,6,0.15,19.821154,18.039097
0,mae,7,0.05,10.563362,23.852127
0,mae,7,0.075,13.713949,21.637772
0,mae,7,0.1,15.813742,20.265638
0,mae,7,0.15,17.517754,18.387535
0,mse,7,0.05,8.241818,31.381325
0,mse,7,0.075,12.254559,25.949961
0,mse,7,0.1,15.892064,23.091934
0,mse,7,0.15,19.527561,19.312473
0,mae,8,0.05,11.354906,24.426123
0,mae,8,0.075,14.437623,21.846523
0,mae,8,0.1,15.659689,20.742813
0,mae,8,0.15,18.024324,17.637177
0,mse,8,0.05,9.295178,33.087578
0,mse,8,0.075,13.730762,27.095726
0,mse,8,0.1,16.009357,24.565279
0,mse,8,0.15,20.476254,18.076443
0,mae,9,0.05,11.450148,24.539417
0,mae,9,0.075,14.661436,21.602409
0,mae,9,0.1,15.732212,20.578436
0,mae,9,0.15,17.133257,17.696423
0,mse,9,0.05,9.186753,33.411045
0,mse,9,0.075,14.502768,26.125828
0,mse,9,0.1,16.424778,23.939171
0,mse,9,0.15,19.241459,18.211109
0,mae,10,0.05,11.156394,25.231426
0,mae,10,0.075,14.344961,23.089649
0,mae,10,0.1,15.662949,21.591328
0,mae,10,0.15,17.347092,18.767395
0,mse,10,0.05,8.881455,35.434944
0,mse,10,0.075,14.773703,29.940113
0,mse,10,0.1,16.944357,26.646385
0,mse,10,0.15,19.3839,20.396616
0,mae,11,0.05,11.878286,25.372065
0,mae,11,0.075,14.506447,22.505585
0,mae,11,0.1,16.170519,21.005054
0,mae,11,0.15,18.538242,18.217678
0,mse,11,0.05,10.360701,35.575348
0,mse,11,0.075,14.968869,28.604218
0,mse,11,0.1,17.968704,24.816139
0,mse,11,0.15,22.195047,19.015984
0,mae,12,0.05,12.14493,24.937641
0,mae,12,0.075,14.766897,22.354355
0,mae,12,0.1,15.951525,21.650902
0,mae,12,0.15,17.487682,18.47628
0,mse,12,0.05,10.705956,34.548767
0,mse,12,0.075,15.201517,28.050621
0,mse,12,0.1,17.259886,26.322727
0,mse,12,0.15,20.219763,19.613789
0,mae,13,0.05,12.157324,25.66288
0,mae,13,0.075,14.164558,22.80254
0,mae,13,0.1,15.543769,21.186357
0,mae,13,0.15,17.278603,18.199097
0,mse,13,0.05,10.638178,36.442368
0,mse,13,0.075,14.018009,29.306515
0,mse,13,0.1,16.429344,25.449102
0,mse,13,0.15,19.384642,18.83761
0,mae,14,0.05,11.761486,25.565332
0,mae,14,0.075,14.703046,22.69179
0,mae,14,0.1,15.491558,21.155716
0,mae,14,0.15,17.810116,18.074371
0,mse,14,0.05,10.311376,36.019676
0,mse,14,0.075,15.103567,29.012241
0,mse,14,0.1,16.22541,25.520653
0,mse,14,0.15,20.906849,19.011524
0,mae,15,0.05,12.083307,25.888159
0,mae,15,0.075,15.00078,22.339071
0,mae,15,0.1,16.320726,20.966045
0,mae,15,0.15,17.98225,18.097588
0,mse,15,0.05,10.308632,36.504463
0,mse,15,0.075,15.161194,28.42984
0,mse,15,0.1,17.613705,25.097603
0,mse,15,0.15,21.185909,19.011021
0,mae,16,0.05,12.659178,25.213097
0,mae,16,0.075,14.559232,22.736797
0,mae,16,0.1,15.575396,20.889151
0,mae,16,0.15,16.824249,18.119005
0,mse,16,0.05,11.017256,35.18169
0,mse,16,0.075,13.99874,28.974571
0,mse,16,0.1,15.895105,24.526783
0,mse,16,0.15,18.089382,18.658958
0,mae,17,0.05,12.169545,25.009336
0,mae,17,0.075,14.089841,22.248241
0,mae,17,0.1,15.72812,20.417994
0,mae,17,0.15,16.965418,17.847418
0,mse,17,0.05,10.18932,34.391376
0,mse,17,0.075,13.166094,27.875469
0,mse,17,0.1,15.893157,23.704868
0,mse,17,0.15,18.796124,18.137497
0,mae,18,0.05,12.169853,24.638065
0,mae,18,0.075,14.012548,21.587955
0,mae,18,0.1,15.718271,20.109035
0,mae,18,0.15,17.317596,17.416349
0,mse,18,0.05,10.027527,33.616638
0,mse,18,0.075,13.239497,26.472008
0,mse,18,0.1,15.962656,23.033958
0,mse,18,0.15,19.018932,17.643711
0,mae,19,0.05,12.271463,25.135612
0,mae,19,0.075,13.897285,22.580551
0,mae,19,0.1,14.359353,21.294655
0,mae,19,0.15,15.626125,18.365833
0,mse,19,0.05,10.416739,35.395493
0,mse,19,0.075,12.795441,29.11158
0,mse,19,0.1,13.742633,26.203844
0,mse,19,0.15,15.916058,19.527905
0,mae,20,0.05,11.621097,25.691078
0,mae,20,0.075,13.569344,23.600533
0,mae,20,0.1,14.222638,22.040157
0,mae,20,0.15,15.980833,18.904461
0,mse,20,0.05,10.151099,36.756149
0,mse,20,0.075,12.705259,32.043854
0,mse,20,0.1,13.507333,28.433371
0,mse,20,0.15,16.779501,21.336964
0,mae,21,0.05,12.670341,25.459881
0,mae,21,0.075,14.129622,23.460482
0,mae,21,0.1,14.885114,22.307293
0,mae,21,0.15,16.350956,18.858717
0,mse,21,0.05,11.840679,36.803226
0,mse,21,0.075,13.499182,32.073147
0,mse,21,0.1,14.587401,28.81879
0,mse,21,0.15,17.162228,21.002581
0,mae,22,0.05,12.575739,25.47928
0,mae,22,0.075,14.826015,23.300385
0,mae,22,0.1,15.396448,21.995392
0,mae,22,0.15,15.9431,19.585407
0,mse,22,0.05,11.836812,37.01722
0,mse,22,0.075,14.794638,30.994505
0,mse,22,0.1,15.531572,27.747452
0,mse,22,0.15,16.287056,22.687508
0,mae,23,0.05,11.892002,25.592937
0,mae,23,0.075,13.509754,23.492649
0,mae,23,0.1,14.848618,22.472208
0,mae,23,0.15,15.857369,19.546251
0,mse,23,0.05,10.221189,37.04446
0,mse,23,0.075,12.26725,31.441015
0,mse,23,0.1,14.576622,28.934523
0,mse,23,0.15,16.769379,22.482052
1,mae,0,0.05,18.405388,25.555824
1,mae,0,0.075,20.601461,22.236006
1,mae,0,0.1,20.609903,21.154629
1,mae,0,0.15,21.835512,18.154425
1,mse,0,0.05,22.913948,39.119278
1,mse,0,0.075,27.468086,29.38958
1,mse,0,0.1,28.140423,26.838186
1,mse,0,0.15,32.834023,20.217941
1,mae,1,0.05,17.632141,25.075581
1,mae,1,0.075,19.543121,22.277588
1,mae,1,0.1,20.684933,20.398739
1,mae,1,0.15,22.313318,17.004528
1,mse,1,0.05,21.546402,37.432869
1,mse,1,0.075,25.443462,29.963627
1,mse,1,0.1,28.437767,25.657635
1,mse,1,0.15,34.218674,18.82103
1,mae,2,0.05,17.890936,24.650606
1,mae,2,0.075,20.394436,21.466797
1,mae,2,0.1,20.756294,20.188974
1,mae,2,0.15,22.849922,17.043022
1,mse,2,0.05,21.743181,35.390678
1,mse,2,0.075,28.556042,28.793995
1,mse,2,0.1,29.372818,26.190907
1,mse,2,0.15,35.130825,18.948566
1,mae,3,0.05,19.244997,24.653429
1,mae,3,0.075,20.546715,21.260162
1,mae,3,0.1,21.665747,19.542461
1,mae,3,0.15,22.970533,17.071949
1,mse,3,0.05,24.812,36.133472
1,mse,3,0.075,27.976721,27.886738
