metric,area,comp,suff
mae,0.05,10.942797,24.18412
mae,0.075,12.995532,21.827079
mae,0.1,13.950335,20.52438
mae,0.15,15.756367,17.76832
mse,0.05,9.016494,34.026771
mse,0.075,12.098124,28.115143
mse,0.1,13.669461,25.096642
mse,0.15,16.836303,19.23105
