metric,area,comp,suff
mae,0.05,3.586144,27.289576
mae,0.075,5.445057,25.191223
mae,0.1,6.694228,23.83309
mae,0.15,9.445505,20.560265
mse,0.05,1.207996,43.033342
mse,0.075,2.523082,37.243165
mse,0.1,3.661248,33.683643
mse,0.15,6.72654,25.717101
