metric,area,comp,suff
mae,0.05,10.296074,25.474918
mae,0.075,13.210022,24.099282
mae,0.1,14.597106,23.451233
mae,0.15,17.112867,22.306737
mse,0.05,7.948313,37.596528
mse,0.075,12.21292,34.194603
mse,0.1,14.562337,32.670212
mse,0.15,19.329907,30.069778
