metric,area,comp,suff
mae,0.05,7.478514,26.818061
mae,0.075,9.219913,25.159744
mae,0.1,10.027654,24.226341
mae,0.15,11.567267,22.163277
mse,0.05,4.891482,41.341954
mse,0.075,6.836387,36.726676
mse,0.1,7.848325,34.246007
mse,0.15,9.93304,29.0821
