metric,area,comp,suff
mae,0.05,7.395636,27.194326
mae,0.075,9.531881,25.766766
mae,0.1,10.580421,24.961748
mae,0.15,12.588226,23.206994
mse,0.05,4.809462,42.090236
mse,0.075,7.151161,38.08738
mse,0.1,8.47619,35.941819
mse,0.15,11.355306,31.509136
