metric,area,comp,suff
mae,0.05,2.283062,29.430219
mae,0.075,3.542633,28.414705
mae,0.1,4.367478,27.675681
mae,0.15,6.43857,25.783022
mse,0.05,0.515907,49.418044
mse,0.075,1.16791,46.41901
mse,0.1,1.714746,44.295258
mse,0.15,3.490856,39.077148
