metric,area,comp,suff
mae,0.05,5.674842,20.328713
mae,0.075,7.326056,19.678437
mae,0.1,8.539316,18.9642
mae,0.15,11.276674,17.337317
mse,0.05,3.446584,27.259947
mse,0.075,5.244668,25.759618
mse,0.1,6.583798,24.092408
mse,0.15,10.235465,20.444879
