metric,area,comp,suff
accuracy,0.05,0.98546,0.970052
accuracy,0.075,0.981554,0.96875
accuracy,0.1,0.979167,0.967882
accuracy,0.15,0.97526,0.969184
auc,0.05,0.551331,0.450308
auc,0.075,0.539429,0.489869
auc,0.1,0.516267,0.500561
auc,0.15,0.482609,0.507022
cross_entropy,0.05,0.109892,0.137931
cross_entropy,0.075,0.113599,0.13294
cross_entropy,0.1,0.119154,0.131759
cross_entropy,0.15,0.128711,0.128501
