metric,area,comp,suff
mae,0.05,7.835232,18.699956
mae,0.075,9.301063,17.81088
mae,0.1,10.000361,17.27838
mae,0.15,11.385824,16.120925
mse,0.05,5.950743,23.21431
mse,0.075,7.633696,21.196158
mse,0.1,8.503044,20.044451
mse,0.15,10.353675,17.609034
