metric,area,comp,suff
mae,0.05,5.721838,19.302264
mae,0.075,8.208856,17.876979
mae,0.1,9.375538,17.199691
mae,0.15,11.46869,15.820925
mse,0.05,3.599214,25.069486
mse,0.075,6.0685,21.619359
mse,0.1,7.384022,20.015809
mse,0.15,10.039672,16.890091
