metric,area,comp,suff
mae,0.05,10.916681,21.28154
mae,0.075,14.272627,21.125287
mae,0.1,15.822755,20.944489
mae,0.15,18.312208,20.399756
mse,0.05,8.52372,28.931185
mse,0.075,13.594974,28.41393
mse,0.1,16.336844,27.930882
mse,0.15,21.309667,26.550665
