metric,area,comp,suff
mae,0.05,6.963924,20.553358
mae,0.075,9.179894,20.057886
mae,0.1,10.299919,19.761135
mae,0.15,12.398548,19.059905
mse,0.05,4.59554,27.50734
mse,0.075,7.035102,26.326052
mse,0.1,8.479836,25.632561
mse,0.15,11.468085,23.978843
