metric,area,comp,suff
mae,0.05,9.201412,18.07613
mae,0.075,10.588714,17.120792
mae,0.1,11.281816,16.564081
mae,0.15,12.573062,15.276624
mse,0.05,7.505033,21.730497
mse,0.075,9.262824,19.625174
mse,0.1,10.209463,18.425945
mse,0.15,12.089031,15.814906
