metric,area,comp,suff
accuracy,0.05,0.799657,0.72891
accuracy,0.075,0.663175,0.581479
accuracy,0.1,0.575836,0.527442
accuracy,0.15,0.516809,0.505208
auc,0.05,0.240154,0.218775
auc,0.075,0.239228,0.224132
auc,0.1,0.238178,0.228084
auc,0.15,0.236558,0.229332
cross_entropy,0.05,0.439712,0.540381
cross_entropy,0.075,0.650284,0.781193
cross_entropy,0.1,0.843362,0.981923
cross_entropy,0.15,1.147276,1.275437
