metric,area,comp,suff
accuracy,0.05,0.988064,0.984809
accuracy,0.075,0.987847,0.986111
accuracy,0.1,0.986545,0.986111
accuracy,0.15,0.985677,0.986979
auc,0.05,0.220445,0.197727
auc,0.075,0.218155,0.205126
auc,0.1,0.217072,0.212599
auc,0.15,0.216361,0.215675
cross_entropy,0.05,0.090432,0.095184
cross_entropy,0.075,0.09152,0.092124
cross_entropy,0.1,0.091791,0.089507
cross_entropy,0.15,0.091496,0.087347
