metric,area,comp,suff
accuracy,0.05,0.940006,0.933594
accuracy,0.075,0.918738,0.904415
accuracy,0.1,0.89607,0.876322
accuracy,0.15,0.859612,0.835326
auc,0.05,0.232854,0.176166
auc,0.075,0.228547,0.17419
auc,0.1,0.221693,0.174777
auc,0.15,0.212583,0.179654
cross_entropy,0.05,0.180755,0.22263
cross_entropy,0.075,0.23221,0.284752
cross_entropy,0.1,0.281775,0.339784
cross_entropy,0.15,0.363956,0.424254
