metric,area,comp,suff
accuracy,0.05,0.993707,0.983941
accuracy,0.075,0.991753,0.983941
accuracy,0.1,0.990234,0.984375
accuracy,0.15,0.988932,0.984375
auc,0.05,0.401411,0.274052
auc,0.075,0.401744,0.302979
auc,0.1,0.401404,0.32708
auc,0.15,0.397812,0.365013
cross_entropy,0.05,0.087901,0.104294
cross_entropy,0.075,0.087921,0.102512
cross_entropy,0.1,0.088028,0.100146
cross_entropy,0.15,0.088651,0.097727
