metric,area,comp,suff
accuracy,0.05,0.986545,0.985026
accuracy,0.075,0.985894,0.985026
accuracy,0.1,0.985026,0.984592
accuracy,0.15,0.983941,0.986979
auc,0.05,0.240245,0.214501
auc,0.075,0.23955,0.227282
auc,0.1,0.2333,0.233763
auc,0.15,0.220428,0.239782
cross_entropy,0.05,0.078864,0.109913
cross_entropy,0.075,0.080772,0.108417
cross_entropy,0.1,0.084501,0.105538
cross_entropy,0.15,0.089944,0.103129
