metric,area,comp,suff
accuracy,0.05,0.986762,0.984612
accuracy,0.075,0.986762,0.985263
accuracy,0.1,0.985697,0.986131
accuracy,0.15,0.984829,0.988715
auc,0.05,0.23125,0.228778
auc,0.075,0.231233,0.231589
auc,0.1,0.227513,0.231233
auc,0.15,0.222999,0.234028
cross_entropy,0.05,0.087366,0.098386
cross_entropy,0.075,0.08859,0.096388
cross_entropy,0.1,0.090339,0.09496
cross_entropy,0.15,0.093253,0.093035
