metric,area,comp,suff
mae,0.05,7.075405,27.334079
mae,0.075,9.179528,25.896222
mae,0.1,10.247081,25.079183
mae,0.15,12.307145,23.296952
mse,0.05,4.299356,42.377406
mse,0.075,6.523968,38.316691
mse,0.1,7.831006,36.105818
mse,0.15,10.727084,31.573494
