metric,area,comp,suff
mae,0.05,10.435825,24.545294
mae,0.075,12.436555,22.196567
mae,0.1,13.416498,20.874683
mae,0.15,15.265769,18.073073
mse,0.05,8.108328,34.918086
mse,0.075,11.001411,28.96127
mse,0.1,12.557576,25.873648
mse,0.15,15.730497,19.855419
