metric,area,comp,suff
mae,0.05,10.330579,24.522578
mae,0.075,12.321131,22.214334
mae,0.1,13.290972,20.905671
mae,0.15,15.184643,18.10142
mse,0.05,7.953872,34.765904
mse,0.075,10.833452,28.906955
mse,0.1,12.3688,25.842675
mse,0.15,15.588662,19.800338
