metric,area,comp,suff
mae,0.05,10.001099,25.731201
mae,0.075,12.942432,24.339009
mae,0.1,14.360549,23.677548
mae,0.15,16.92339,22.481331
mse,0.05,7.394781,38.211142
mse,0.075,11.610306,34.711212
mse,0.1,13.971486,33.126327
mse,0.15,18.812628,30.395015
