metric,area,comp,suff
mae,0.05,2.159157,29.729666
mae,0.075,3.394356,28.68988
mae,0.1,4.214078,27.974732
mae,0.15,6.216201,26.174877
mse,0.05,0.461981,50.213208
mse,0.075,1.076258,47.095671
mse,0.1,1.596446,44.991665
mse,0.15,3.24962,39.946621
