metric,area,comp,suff
mae,0.05,4.835846,28.192579
mae,0.075,7.279627,26.489893
mae,0.1,8.589788,25.366929
mae,0.15,11.154966,23.003785
mse,0.05,2.380679,45.618594
mse,0.075,4.575244,40.722036
mse,0.1,5.967108,37.598943
mse,0.15,9.203208,31.400746
