metric,area,comp,suff
mae,0.05,9.454392,25.983319
mae,0.075,11.607346,23.861101
mae,0.1,12.684506,22.630196
mae,0.15,14.763155,19.931501
mse,0.05,7.016625,38.584818
mse,0.075,9.890944,33.072774
mse,0.1,11.5233,30.076269
mse,0.15,15.005602,23.964146
