metric,area,comp,suff
mae,0.05,10.681077,24.788994
mae,0.075,10.789698,24.580093
mae,0.1,12.66533,23.16998
mae,0.15,14.25531,21.797244
mse,0.05,11.318564,41.047678
mse,0.075,11.131074,40.455607
mse,0.1,14.341967,36.246664
mse,0.15,16.936465,32.425596
