metric,area,comp,suff
mae,0.05,4.352893,11.018806
mae,0.075,5.111624,10.022689
mae,0.1,5.505622,9.386187
mae,0.15,6.201557,8.064507
mse,0.05,1.643476,7.425322
mse,0.075,2.147421,6.278699
mse,0.1,2.425678,5.574826
mse,0.15,2.943824,4.230144
