metric,area,comp,suff
mae,0.05,6.152096,18.833294
mae,0.075,7.85048,18.081827
mae,0.1,8.618117,17.629777
mae,0.15,10.064235,16.63248
mse,0.05,4.200271,23.752461
mse,0.075,5.81541,21.999817
mse,0.1,6.624411,20.931035
mse,0.15,8.331621,18.723314
