metric,area,comp,suff
mae,0.05,2.187825,20.922187
mae,0.075,3.371925,20.412886
mae,0.1,4.133325,20.036697
mae,0.15,6.19181,18.860219
mse,0.05,0.51309,28.785185
mse,0.075,1.159404,27.531122
mse,0.1,1.691517,26.623402
mse,0.15,3.563587,23.924036
