metric,area,comp,suff
mae,0.05,10.908585,16.162385
mae,0.075,12.447132,14.788822
mae,0.1,13.238509,13.989547
mae,0.15,14.745409,12.207664
mse,0.05,9.357757,17.565529
mse,0.075,11.588878,14.894937
mse,0.1,12.802029,13.424644
mse,0.15,15.349205,10.425972
