metric,area,comp,suff
mae,0.05,10.707674,20.322164
mae,0.075,13.975011,20.271105
mae,0.1,15.501349,20.170848
mae,0.15,18.036943,19.718221
mse,0.05,8.348164,26.282809
mse,0.075,13.164067,26.046301
mse,0.1,15.816771,25.752277
mse,0.15,20.799302,24.657691
