metric,area,comp,suff
mae,0.05,7.862646,18.149374
mae,0.075,8.652231,17.694384
mae,0.1,9.108417,17.410349
mae,0.15,10.132254,16.659778
mse,0.05,5.748925,21.680912
mse,0.075,6.544253,20.673909
mse,0.1,7.04902,20.053285
mse,0.15,8.252275,18.492549
