metric,area,comp,suff
mae,0.05,11.045629,16.131415
mae,0.075,12.563838,14.804122
mae,0.1,13.319746,14.026821
mae,0.15,14.803595,12.229744
mse,0.05,9.588217,17.635004
mse,0.075,11.77555,15.024579
mse,0.1,12.969707,13.573335
mse,0.15,15.509861,10.487802
