metric,area,comp,suff
mae,0.05,8.444691,12.851465
mae,0.075,9.687343,11.435107
mae,0.1,10.39603,10.470772
mae,0.15,11.565383,8.71058
mse,0.05,6.209339,11.555184
mse,0.075,7.654393,9.357347
mse,0.1,8.533201,7.969764
mse,0.15,10.118849,5.652252
