metric,area,comp,suff
mae,0.05,6.576279,14.170543
mae,0.075,8.086043,12.85352
mae,0.1,9.084809,11.7957
mae,0.15,10.367159,10.100127
mse,0.05,3.897655,12.079128
mse,0.075,5.382588,10.057602
mse,0.1,6.590493,8.531695
mse,0.15,8.170717,6.410987
