metric,area,comp,suff
accuracy,0.05,0.4557,0.491243
accuracy,0.075,0.449004,0.537775
accuracy,0.1,0.460165,0.622424
accuracy,0.15,0.44557,0.726992
auc,0.05,0.521518,0.877091
auc,0.075,0.522234,0.908058
auc,0.1,0.524077,0.912167
auc,0.15,0.511145,0.935583
cross_entropy,0.05,2.653037,0.799319
cross_entropy,0.075,2.703672,0.702759
cross_entropy,0.1,2.757108,0.632488
cross_entropy,0.15,2.869392,0.514442
