metric,area,comp,suff
accuracy,0.05,0.52919,0.559066
accuracy,0.075,0.486779,0.536573
accuracy,0.1,0.512363,0.515797
accuracy,0.15,0.50807,0.518029
auc,0.05,0.581154,0.658048
auc,0.075,0.567073,0.65702
auc,0.1,0.58053,0.616301
auc,0.15,0.607682,0.656524
cross_entropy,0.05,2.313509,1.861765
cross_entropy,0.075,2.59686,1.530683
cross_entropy,0.1,2.603297,1.423066
cross_entropy,0.15,2.683192,1.169714
