metric,area,comp,suff
accuracy,0.05,0.546532,0.394059
accuracy,0.075,0.547734,0.40728
accuracy,0.1,0.534341,0.408482
accuracy,0.15,0.545501,0.417582
auc,0.05,0.519537,0.803466
auc,0.075,0.501768,0.834579
auc,0.1,0.501438,0.845464
auc,0.15,0.5038,0.864686
cross_entropy,0.05,2.389775,1.34883
cross_entropy,0.075,2.423599,1.274431
cross_entropy,0.1,2.45731,1.225309
cross_entropy,0.15,2.4897,1.010915
