metric,area,comp,suff
accuracy,0.05,0.514766,0.424622
accuracy,0.075,0.510302,0.429086
accuracy,0.1,0.499141,0.433551
accuracy,0.15,0.487981,0.447974
auc,0.05,0.376247,0.377635
auc,0.075,0.37758,0.373291
auc,0.1,0.370403,0.379387
auc,0.15,0.370547,0.376783
cross_entropy,0.05,2.663609,3.396376
cross_entropy,0.075,2.76804,3.364188
cross_entropy,0.1,2.846998,3.335075
cross_entropy,0.15,2.938643,3.321679
