metric,area,comp,suff
accuracy,0.05,0.984158,0.983507
accuracy,0.075,0.982422,0.984809
accuracy,0.1,0.982422,0.988281
accuracy,0.15,0.982422,0.991536
auc,0.05,0.25296,0.243461
auc,0.075,0.251058,0.25024
auc,0.1,0.24919,0.253208
auc,0.15,0.236607,0.253919
cross_entropy,0.05,0.108508,0.129686
cross_entropy,0.075,0.109919,0.129746
cross_entropy,0.1,0.111073,0.130571
cross_entropy,0.15,0.113983,0.131838
