metric,area,comp,suff
accuracy,0.05,0.992324,0.982124
accuracy,0.075,0.988852,0.982124
accuracy,0.1,0.98755,0.982124
accuracy,0.15,0.984946,0.982559
auc,0.05,0.37276,0.256497
auc,0.075,0.37208,0.28523
auc,0.1,0.370503,0.314065
auc,0.15,0.366411,0.339067
cross_entropy,0.05,0.112518,0.136384
cross_entropy,0.075,0.112606,0.133309
cross_entropy,0.1,0.113112,0.130868
cross_entropy,0.15,0.1149,0.127739
