metric,area,comp,suff
accuracy,0.05,0.975043,0.979601
accuracy,0.075,0.967014,0.974175
accuracy,0.1,0.959754,0.966363
accuracy,0.15,0.949771,0.951389
auc,0.05,0.234491,0.209386
auc,0.075,0.232639,0.210488
auc,0.1,0.229613,0.21013
auc,0.15,0.226926,0.208617
cross_entropy,0.05,0.142789,0.1653
cross_entropy,0.075,0.157554,0.18037
cross_entropy,0.1,0.17103,0.193783
cross_entropy,0.15,0.190078,0.212752
