metric,area,comp,suff
accuracy,0.05,0.983507,0.984375
accuracy,0.075,0.982856,0.987196
accuracy,0.1,0.982639,0.990234
accuracy,0.15,0.982639,0.994358
auc,0.05,0.212095,0.218849
auc,0.075,0.205225,0.220536
auc,0.1,0.199759,0.221032
auc,0.15,0.184358,0.221991
cross_entropy,0.05,0.123125,0.116723
cross_entropy,0.075,0.126556,0.116054
cross_entropy,0.1,0.128199,0.117121
cross_entropy,0.15,0.131061,0.117634
