metric,area,comp,suff
accuracy,0.05,0.986607,0.982143
accuracy,0.075,0.986607,0.982143
accuracy,0.1,0.984375,0.982143
accuracy,0.15,0.982143,0.982143
auc,0.05,0.546083,0.536866
auc,0.075,0.502304,0.550691
auc,0.1,0.511521,0.541475
auc,0.15,0.523041,0.557604
cross_entropy,0.05,0.088236,0.125756
cross_entropy,0.075,0.091587,0.125514
cross_entropy,0.1,0.092004,0.123862
cross_entropy,0.15,0.09438,0.122894
