metric,area,comp,suff
accuracy,0.05,0.506696,0.5
accuracy,0.075,0.504464,0.5
accuracy,0.1,0.504464,0.5
accuracy,0.15,0.5,0.5
auc,0.05,0.272619,0.213095
auc,0.075,0.27619,0.216667
auc,0.1,0.277381,0.22619
auc,0.15,0.266667,0.232143
cross_entropy,0.05,2.416554,1.415676
cross_entropy,0.075,3.236149,2.116705
cross_entropy,0.1,3.825748,2.694046
cross_entropy,0.15,4.593563,3.57934
