metric,area,comp,suff
mae,0.05,10.959306,16.49678
mae,0.075,12.329003,15.21671
mae,0.1,13.039306,14.377087
mae,0.15,14.334365,12.68113
mse,0.05,9.808917,17.859482
mse,0.075,11.729054,15.349872
mse,0.1,12.792396,13.800394
mse,0.15,14.862252,10.928896
