metric,area,comp,suff
mae,0.05,5.650114,27.84746
mae,0.075,6.087534,27.838607
mae,0.1,7.151803,26.641033
mae,0.15,8.594765,25.512862
mse,0.05,2.780264,46.023452
mse,0.075,3.101658,45.973746
mse,0.1,4.089601,42.764256
mse,0.15,5.737278,39.766968
