metric,area,comp,suff
mae,0.05,2.28252,27.172145
mae,0.075,3.71376,26.46505
mae,0.1,4.55277,26.065264
mae,0.15,6.175255,25.174941
mse,0.05,0.595023,42.300516
mse,0.075,1.354527,40.499285
mse,0.1,1.946228,39.535537
mse,0.15,3.273585,37.455836
