metric,area,comp,suff
accuracy,0.05,0.981514,0.966499
accuracy,0.075,0.975614,0.964466
accuracy,0.1,0.975397,0.965768
accuracy,0.15,0.972713,0.96269
auc,0.05,0.576424,0.450428
auc,0.075,0.549764,0.485626
auc,0.1,0.53792,0.516613
auc,0.15,0.509336,0.539193
cross_entropy,0.05,0.12252,0.20297
cross_entropy,0.075,0.130251,0.202435
cross_entropy,0.1,0.133341,0.206462
cross_entropy,0.15,0.14153,0.197298
