metric,area,comp,suff
mae,0.05,2.767209,16.922224
mae,0.075,4.040477,16.444918
mae,0.1,4.757584,16.152393
mae,0.15,6.459355,15.298559
mse,0.05,0.723777,18.904849
mse,0.075,1.42309,17.986156
mse,0.1,1.930907,17.414018
mse,0.15,3.409168,15.811693
