metric,area,comp,suff
mae,0.05,6.640844,14.499941
mae,0.075,8.96913,13.098357
mae,0.1,10.386604,12.139707
mae,0.15,12.688938,9.871269
mse,0.05,4.278896,14.331277
mse,0.075,6.692896,12.052631
mse,0.1,8.412447,10.549536
mse,0.15,11.488271,7.256514
