metric,area,comp,suff
accuracy,0.05,0.53022,0.504636
accuracy,0.075,0.503434,0.511332
accuracy,0.1,0.513393,0.543441
accuracy,0.15,0.524554,0.551339
auc,0.05,0.763437,0.305768
auc,0.075,0.689269,0.326497
auc,0.1,0.584699,0.354404
auc,0.15,0.604449,0.331322
cross_entropy,0.05,1.423739,2.592449
cross_entropy,0.075,1.785522,2.445709
cross_entropy,0.1,1.804069,2.233101
cross_entropy,0.15,1.722367,2.06706
