metric,area,comp,suff
accuracy,0.05,0.556662,0.851992
accuracy,0.075,0.558894,0.871051
accuracy,0.1,0.563359,0.896635
accuracy,0.15,0.55443,0.937672
auc,0.05,0.55121,0.946
auc,0.075,0.547081,0.956157
auc,0.1,0.543323,0.971656
auc,0.15,0.541493,0.979374
cross_entropy,0.05,1.959845,0.424909
cross_entropy,0.075,1.959547,0.398088
cross_entropy,0.1,1.968946,0.37606
cross_entropy,0.15,1.986379,0.336938
