metric,area,comp,suff
accuracy,0.05,0.567994,0.507898
accuracy,0.075,0.570227,0.516827
accuracy,0.1,0.56353,0.507898
accuracy,0.15,0.555804,0.521291
auc,0.05,0.51698,0.511587
auc,0.075,0.514779,0.512509
auc,0.1,0.507826,0.51105
auc,0.15,0.50536,0.515701
cross_entropy,0.05,1.786338,2.03657
cross_entropy,0.075,1.832905,2.032991
cross_entropy,0.1,1.86162,2.025773
cross_entropy,0.15,1.915493,2.022884
