metric,area,comp,suff
accuracy,0.05,0.573146,0.634444
accuracy,0.075,0.535371,0.62603
accuracy,0.1,0.540694,0.649382
accuracy,0.15,0.539835,0.723901
auc,0.05,0.52451,0.534789
auc,0.075,0.449483,0.598095
auc,0.1,0.478214,0.570608
auc,0.15,0.467818,0.676646
cross_entropy,0.05,1.672301,1.415784
cross_entropy,0.075,2.028602,1.199861
cross_entropy,0.1,2.165342,1.034078
cross_entropy,0.15,2.3467,0.750265
