metric,area,comp,suff
accuracy,0.05,0.831044,0.515453
accuracy,0.075,0.79533,0.52215
accuracy,0.1,0.745192,0.526442
accuracy,0.15,0.670501,0.535371
auc,0.05,0.812837,0.555881
auc,0.075,0.699719,0.577196
auc,0.1,0.691438,0.580667
auc,0.15,0.636593,0.586129
cross_entropy,0.05,0.445344,2.221705
cross_entropy,0.075,0.568505,2.175912
cross_entropy,0.1,0.695141,2.072819
cross_entropy,0.15,0.867382,1.987809
